record_id,employee_id,year,department,role,gender,age,years_at_company,salary_base_pln,bonus_pct,total_comp_pln,location,employment_type,performance_band,manager_flag,outlier_flag
1419-2023,1419,2023,Customer Success,Customer Success Manager,male,56,11,201422.02,0.0432,210132.4,Warsaw,full_time,medium,1,0
1419-2024,1419,2024,Customer Success,Customer Success Manager,male,57,12,186565.88,0.0392,193877.08,Warsaw,full_time,medium,1,0
1419-2025,1419,2025,Customer Success,Customer Success Manager,male,58,13,218641.26,0.0335,225969.54,Warsaw,full_time,medium,1,0
1420-2022,1420,2022,Operations,Process Manager,male,42,0,201310.44,0.129,227288.89,Warsaw,b2b,high,1,0
1421-2016,1421,2016,Customer Success,Customer Success Manager,female,51,5,130200.6,0.0512,136862.72,Poznan,full_time,medium,1,0
1421-2017,1421,2017,Customer Success,Customer Success Manager,female,52,6,134941.31,0.0626,143389.92,Poznan,full_time,medium,1,0
1421-2018,1421,2018,Customer Success,Customer Success Manager,female,53,7,147301.25,0.0986,161829.31,Poznan,full_time,medium,1,0
1421-2019,1421,2019,Customer Success,Customer Success Manager,female,54,8,146293.98,0.0366,151649.58,Poznan,full_time,medium,1,0
1421-2020,1421,2020,Customer Success,Customer Success Manager,female,55,9,161042.29,0.0334,166420.64,Poznan,full_time,medium,1,0
1421-2021,1421,2021,Customer Success,Customer Success Manager,female,56,10,163995.66,0.0144,166355.72,Poznan,full_time,medium,1,0
1421-2022,1421,2022,Customer Success,Customer Success Manager,female,57,11,187583.33,0.0534,197605.19,Poznan,full_time,medium,1,0
1421-2023,1421,2023,Customer Success,Customer Success Manager,female,58,12,212743.28,0.0306,219242.9,Poznan,full_time,medium,1,0
1421-2024,1421,2024,Customer Success,Customer Success Manager,female,59,13,183880.38,0.0346,190246.65,Poznan,full_time,medium,1,0
1421-2025,1421,2025,Customer Success,Customer Success Manager,female,60,14,226806.52,0.0301,233624.26,Poznan,full_time,medium,1,0
1422-2016,1422,2016,Sales,Sales Manager,male,28,6,165117.12,0.1752,194039.93,Wroclaw,b2b,medium,1,0
1422-2017,1422,2017,Sales,Sales Manager,male,29,7,179337.66,0.2059,216269.2,Wroclaw,b2b,medium,1,0
1422-2018,1422,2018,Sales,Sales Manager,male,30,8,183306.35,0.2154,222791.09,Wroclaw,b2b,medium,1,0
1422-2019,1422,2019,Sales,Sales Manager,male,31,9,196100.78,0.2337,241932.62,Wroclaw,b2b,medium,1,0
1423-2016,1423,2016,Operations,Process Manager,male,28,2,121115.63,0.0934,132430.31,Poznan,full_time,low,1,0
1423-2017,1423,2017,Operations,Process Manager,male,29,3,127593.02,0.0614,135421.46,Poznan,full_time,low,1,0
1423-2018,1423,2018,Operations,Process Manager,male,30,4,137040.35,0.0137,138919.81,Poznan,full_time,low,1,0
1423-2019,1423,2019,Operations,Process Manager,male,31,5,138426.63,0.0587,146555.66,Poznan,full_time,low,1,0
1423-2020,1423,2020,Operations,Process Manager,male,32,6,142835.35,0.0776,153916.5,Poznan,full_time,low,1,0
1423-2021,1423,2021,Operations,Process Manager,male,33,7,159127.02,0.0901,173459.89,Poznan,full_time,low,1,0
1423-2022,1423,2022,Operations,Process Manager,male,34,8,164499.4,0.1088,182390.15,Poznan,full_time,low,1,0
1423-2023,1423,2023,Operations,Process Manager,male,35,9,151624.35,0.0504,159258.73,Poznan,full_time,low,1,0
1423-2024,1423,2024,Operations,Process Manager,male,36,10,168768.94,0.1026,186085.36,Poznan,full_time,low,1,0
1423-2025,1423,2025,Operations,Process Manager,male,37,11,197009.37,0.031,203116.68,Poznan,full_time,low,1,0
1424-2021,1424,2021,Operations,Process Manager,male,38,0,152736.8,0.0675,163046.39,Remote,full_time,medium,1,0
1424-2022,1424,2022,Operations,Process Manager,male,39,1,172229.52,0.0633,183128.99,Remote,full_time,medium,1,0
1424-2023,1424,2023,Operations,Process Manager,male,40,2,178847.32,0.0758,192403.46,Remote,full_time,medium,1,0
1424-2024,1424,2024,Operations,Process Manager,male,41,3,160038.96,0.0138,162244.61,Remote,full_time,medium,1,0
1424-2025,1424,2025,Operations,Process Manager,male,42,4,190787.2,0.1053,210885.73,Remote,full_time,medium,1,0
1425-2017,1425,2017,Finance,Senior Financial Analyst,male,49,0,110083.89,0.0874,119708.27,Krakow,full_time,low,0,0
1425-2018,1425,2018,Finance,Senior Financial Analyst,male,50,1,122532.84,0.0462,128199.97,Krakow,full_time,low,0,0
1425-2019,1425,2019,Finance,Senior Financial Analyst,male,51,2,58599.22,0.0854,63601.03,Krakow,full_time,low,0,1
1425-2020,1425,2020,Finance,Senior Financial Analyst,male,52,3,142440.99,0.0312,146891.13,Krakow,full_time,low,0,0
1425-2021,1425,2021,Finance,Senior Financial Analyst,male,53,4,154834.13,0.029,159322.58,Krakow,full_time,low,0,0
1425-2022,1425,2022,Finance,Senior Financial Analyst,male,54,5,160927.78,0.0654,171459.17,Krakow,full_time,low,0,0
1425-2023,1425,2023,Finance,Senior Financial Analyst,male,55,6,139593.45,0.1162,155810.17,Krakow,full_time,low,0,0
1425-2024,1425,2024,Finance,Senior Financial Analyst,male,56,7,156668.57,0.0823,169562.25,Krakow,full_time,low,0,0
1425-2025,1425,2025,Finance,Senior Financial Analyst,male,57,8,190350.39,0.0185,193866.9,Krakow,full_time,low,0,0
1426-2020,1426,2020,Finance,Controller,male,45,0,101929.83,0.0847,110567.29,Gdansk,full_time,medium,0,0
1426-2021,1426,2021,Finance,Controller,male,46,1,101623.01,0.0953,111303.1,Gdansk,full_time,medium,0,0
1426-2022,1426,2022,Finance,Controller,male,47,2,101791.74,0.0104,102851.17,Gdansk,full_time,medium,0,0
1426-2023,1426,2023,Finance,Controller,male,48,3,125530.47,0.0984,137887.48,Gdansk,full_time,medium,0,0
1426-2024,1426,2024,Finance,Controller,male,49,4,126935.75,0.0559,134030.17,Gdansk,full_time,medium,0,0
1427-2021,1427,2021,Customer Success,Implementation Consultant,female,28,0,104741.02,0.0576,110770.91,Gdansk,full_time,high,0,0
1427-2022,1427,2022,Customer Success,Implementation Consultant,female,29,1,100888.61,0.0718,108127.98,Gdansk,full_time,high,0,0
1427-2023,1427,2023,Customer Success,Implementation Consultant,female,30,2,95069.71,0.1236,106824.99,Gdansk,full_time,high,0,0
1427-2024,1427,2024,Customer Success,Implementation Consultant,female,31,3,111747.86,0.0572,118139.92,Gdansk,full_time,high,0,0
1428-2016,1428,2016,Marketing,Digital Marketing Manager,male,41,0,151200.0,0.0682,161515.05,Warsaw,b2b,medium,1,0
1428-2017,1428,2017,Marketing,Digital Marketing Manager,male,42,1,160922.24,0.0357,166662.65,Warsaw,b2b,medium,1,0
1428-2018,1428,2018,Marketing,Digital Marketing Manager,male,43,2,171363.18,0.0598,181608.96,Warsaw,b2b,medium,1,0
1428-2019,1428,2019,Marketing,Digital Marketing Manager,male,44,3,175949.82,0.0428,183482.74,Warsaw,b2b,medium,1,0
1428-2020,1428,2020,Marketing,Digital Marketing Manager,male,45,4,184988.63,0.0552,195206.17,Warsaw,b2b,medium,1,0
1428-2021,1428,2021,Marketing,Digital Marketing Manager,male,46,5,176069.46,0.0695,188299.47,Warsaw,b2b,medium,1,0
1428-2022,1428,2022,Marketing,Digital Marketing Manager,male,47,6,210798.43,0.106,233141.27,Warsaw,b2b,medium,1,0
1428-2023,1428,2023,Marketing,Digital Marketing Manager,male,48,7,198840.86,0.0742,213600.22,Warsaw,b2b,medium,1,0
1428-2024,1428,2024,Marketing,Digital Marketing Manager,male,49,8,230797.46,0.0633,245413.17,Warsaw,b2b,medium,1,0
1428-2025,1428,2025,Marketing,Digital Marketing Manager,male,50,9,273182.36,0.0248,279968.82,Warsaw,b2b,medium,1,0
1429-2016,1429,2016,HR,HR Business Partner,non_binary,44,5,78916.71,0.0947,86390.77,Krakow,full_time,medium,0,0
1429-2017,1429,2017,HR,HR Business Partner,non_binary,45,6,91258.27,0.073,97923.24,Krakow,full_time,medium,0,0
1429-2018,1429,2018,HR,HR Business Partner,non_binary,46,7,96476.21,0.1077,106867.65,Krakow,full_time,medium,0,0
1429-2019,1429,2019,HR,HR Business Partner,non_binary,47,8,105895.4,0.0575,111988.79,Krakow,full_time,medium,0,0
1429-2020,1429,2020,HR,HR Business Partner,non_binary,48,9,100726.34,0.1042,111224.79,Krakow,full_time,medium,0,0
1429-2021,1429,2021,HR,HR Business Partner,non_binary,49,10,111881.55,0.0939,122386.97,Krakow,full_time,medium,0,0
1430-2022,1430,2022,Operations,Office Manager,female,23,0,155505.29,0.0606,164933.63,Krakow,full_time,medium,1,0
1430-2023,1430,2023,Operations,Office Manager,female,24,1,153019.66,0.1089,169687.93,Krakow,full_time,medium,1,0
1430-2024,1430,2024,Operations,Office Manager,female,25,2,156530.44,0.0104,158159.34,Krakow,full_time,medium,1,0
1430-2025,1430,2025,Operations,Office Manager,female,26,3,179294.38,0.0672,191342.96,Krakow,full_time,medium,1,0
1431-2016,1431,2016,Customer Success,Support Specialist,female,51,3,84933.71,0.0408,88398.55,Krakow,full_time,medium,0,0
1431-2017,1431,2017,Customer Success,Support Specialist,female,52,4,87533.47,0.1034,96586.51,Krakow,full_time,medium,0,0
1431-2018,1431,2018,Customer Success,Support Specialist,female,53,5,89284.86,0.0335,92275.9,Krakow,full_time,medium,0,0
1431-2019,1431,2019,Customer Success,Support Specialist,female,54,6,108400.96,0.0683,115800.35,Krakow,full_time,medium,0,0
1431-2020,1431,2020,Customer Success,Support Specialist,female,55,7,114831.66,0.0957,125819.13,Krakow,full_time,medium,0,0
1431-2021,1431,2021,Customer Success,Support Specialist,female,56,8,116198.24,0.0785,125321.47,Krakow,full_time,medium,0,0
1431-2022,1431,2022,Customer Success,Support Specialist,female,57,9,130576.62,0.0606,138491.98,Krakow,full_time,medium,0,0
1431-2023,1431,2023,Customer Success,Support Specialist,female,58,10,108392.65,0.0737,116383.35,Krakow,full_time,medium,0,0
1431-2024,1431,2024,Customer Success,Support Specialist,female,59,11,131737.91,0.014,133575.69,Krakow,full_time,medium,0,0
1431-2025,1431,2025,Customer Success,Support Specialist,female,60,12,163516.95,0.0979,179531.78,Krakow,full_time,medium,0,0
1432-2022,1432,2022,Product,Product Manager,male,39,0,204981.55,0.0746,220264.05,Wroclaw,b2b,medium,1,0
1432-2023,1432,2023,Product,Product Manager,male,40,1,183695.57,0.149,211061.27,Wroclaw,b2b,medium,1,0
1432-2024,1432,2024,Product,Product Manager,male,41,2,188784.41,0.1431,215803.51,Wroclaw,b2b,medium,1,0
1432-2025,1432,2025,Product,Product Manager,male,42,3,225447.94,0.1527,259878.76,Wroclaw,b2b,medium,1,0
1433-2016,1433,2016,HR,HR Business Partner,male,49,3,86961.28,0.0271,89318.89,Wroclaw,b2b,medium,0,0
1433-2017,1433,2017,HR,HR Business Partner,male,50,4,88888.71,0.0753,95582.44,Wroclaw,b2b,medium,0,0
1433-2018,1433,2018,HR,HR Business Partner,male,51,5,98273.67,0.0835,106476.47,Wroclaw,b2b,medium,0,0
1433-2019,1433,2019,HR,HR Business Partner,male,52,6,99601.62,0.1066,110222.57,Wroclaw,b2b,medium,0,0
1433-2020,1433,2020,HR,HR Business Partner,male,53,7,106448.2,0.0694,113835.94,Wroclaw,b2b,medium,0,0
1433-2021,1433,2021,HR,HR Business Partner,male,54,8,119444.74,0.0662,127349.8,Wroclaw,b2b,medium,0,0
1434-2016,1434,2016,Marketing,Marketing Specialist,male,61,8,97768.0,0.0261,100323.73,Wroclaw,full_time,medium,0,0
1434-2017,1434,2017,Marketing,Marketing Specialist,male,62,9,110981.02,0.0346,114824.22,Wroclaw,full_time,medium,0,0
1434-2018,1434,2018,Marketing,Marketing Specialist,male,63,10,128795.51,0.0827,139453.19,Wroclaw,full_time,medium,0,0
1434-2019,1434,2019,Marketing,Marketing Specialist,male,64,11,132836.46,0.0448,138784.89,Wroclaw,full_time,medium,0,0
1434-2020,1434,2020,Marketing,Marketing Specialist,male,65,12,129032.2,0.1048,142560.93,Wroclaw,full_time,medium,0,0
1434-2021,1434,2021,Marketing,Marketing Specialist,male,66,13,153029.04,0.0472,160254.32,Wroclaw,full_time,medium,0,0
1434-2022,1434,2022,Marketing,Marketing Specialist,male,67,14,150585.59,0.0914,164344.73,Wroclaw,full_time,medium,0,0
1434-2023,1434,2023,Marketing,Marketing Specialist,male,68,15,151043.31,0.034,156176.1,Wroclaw,full_time,medium,0,0
1434-2024,1434,2024,Marketing,Marketing Specialist,male,69,16,146524.4,0.0944,160362.09,Wroclaw,full_time,medium,0,0
1434-2025,1434,2025,Marketing,Marketing Specialist,male,70,17,173426.52,0.0203,176946.65,Wroclaw,full_time,medium,0,0
1435-2024,1435,2024,Product,UX Designer,male,36,0,126612.7,0.0441,132190.77,Gdansk,full_time,medium,0,0
1435-2025,1435,2025,Product,UX Designer,male,37,1,132627.59,0.0525,139594.34,Gdansk,full_time,medium,0,0
1436-2016,1436,2016,Marketing,Digital Marketing Manager,non_binary,49,7,139551.22,0.0182,142092.62,Krakow,full_time,medium,1,0
1436-2017,1436,2017,Marketing,Digital Marketing Manager,non_binary,50,8,142525.07,0.0691,152380.67,Krakow,full_time,medium,1,0
1436-2018,1436,2018,Marketing,Digital Marketing Manager,non_binary,51,9,168330.39,0.079,181633.87,Krakow,full_time,medium,1,0
1436-2019,1436,2019,Marketing,Digital Marketing Manager,non_binary,52,10,160131.68,0.0991,176004.34,Krakow,full_time,medium,1,0
1436-2020,1436,2020,Marketing,Digital Marketing Manager,non_binary,53,11,174725.26,0.1042,192928.96,Krakow,full_time,medium,1,0
1436-2021,1436,2021,Marketing,Digital Marketing Manager,non_binary,54,12,185230.37,0.0774,199575.94,Krakow,full_time,medium,1,0
1436-2022,1436,2022,Marketing,Digital Marketing Manager,non_binary,55,13,179661.87,0.0491,188475.62,Krakow,full_time,medium,1,0
1436-2023,1436,2023,Marketing,Digital Marketing Manager,non_binary,56,14,215005.84,0.0874,233789.41,Krakow,full_time,medium,1,0
1436-2024,1436,2024,Marketing,Digital Marketing Manager,non_binary,57,15,200327.91,0.0951,219387.61,Krakow,full_time,medium,1,0
1436-2025,1436,2025,Marketing,Digital Marketing Manager,non_binary,58,16,213566.07,0.0505,224353.67,Krakow,full_time,medium,1,0
1437-2016,1437,2016,HR,Recruiter,non_binary,37,1,65812.27,0.0126,66643.89,Krakow,full_time,low,0,0
1437-2017,1437,2017,HR,Recruiter,non_binary,38,2,69982.49,0.0528,73675.14,Krakow,full_time,low,0,0
1437-2018,1437,2018,HR,Recruiter,non_binary,39,3,74973.44,0.1114,83323.5,Krakow,full_time,low,0,0
1437-2019,1437,2019,HR,Recruiter,non_binary,40,4,80944.74,0.0103,81780.34,Krakow,full_time,low,0,0
1437-2020,1437,2020,HR,Recruiter,non_binary,41,5,85032.9,0.0707,91044.66,Krakow,full_time,low,0,0
1437-2021,1437,2021,HR,Recruiter,non_binary,42,6,97554.39,0.1022,107520.1,Krakow,full_time,low,0,0
1437-2022,1437,2022,HR,Recruiter,non_binary,43,7,97576.54,0.0324,100735.44,Krakow,full_time,low,0,0
1437-2023,1437,2023,HR,Recruiter,non_binary,44,8,107420.91,0.1045,118650.39,Krakow,full_time,low,0,0
1437-2024,1437,2024,HR,Recruiter,non_binary,45,9,108856.05,0.0132,110287.93,Krakow,full_time,low,0,0
1437-2025,1437,2025,HR,Recruiter,non_binary,46,10,104213.91,0.0899,113578.67,Krakow,full_time,low,0,0
1438-2021,1438,2021,Customer Success,Customer Success Manager,female,34,0,394987.64,0.0921,431376.51,Wroclaw,full_time,medium,1,1
1438-2022,1438,2022,Customer Success,Customer Success Manager,female,35,1,139457.35,0.0973,153023.45,Wroclaw,full_time,medium,1,0
1438-2023,1438,2023,Customer Success,Customer Success Manager,female,36,2,144972.96,0.0747,155805.65,Wroclaw,full_time,medium,1,0
1438-2024,1438,2024,Customer Success,Customer Success Manager,female,37,3,145115.9,0.0709,155406.06,Wroclaw,full_time,medium,1,0
1438-2025,1438,2025,Customer Success,Customer Success Manager,female,38,4,170070.11,0.1051,187938.84,Wroclaw,full_time,medium,1,0
1439-2016,1439,2016,Sales,Sales Manager,female,41,0,135585.07,0.117,151448.48,Wroclaw,full_time,medium,1,0
1439-2017,1439,2017,Sales,Sales Manager,female,42,1,139170.95,0.0416,144954.92,Wroclaw,full_time,medium,1,0
1439-2018,1439,2018,Sales,Sales Manager,female,43,2,147213.53,0.1549,170013.17,Wroclaw,full_time,medium,1,0
1439-2019,1439,2019,Sales,Sales Manager,female,44,3,163697.04,0.1694,191429.81,Wroclaw,full_time,medium,1,0
1439-2020,1439,2020,Sales,Sales Manager,female,45,4,162036.9,0.1126,180288.48,Wroclaw,full_time,medium,1,0
1439-2021,1439,2021,Sales,Sales Manager,female,46,5,166347.63,0.234,205273.76,Wroclaw,full_time,medium,1,0
1439-2022,1439,2022,Sales,Sales Manager,female,47,6,200106.1,0.1934,238816.47,Wroclaw,full_time,medium,1,0
1439-2023,1439,2023,Sales,Sales Manager,female,48,7,180367.41,0.202,216800.72,Wroclaw,full_time,medium,1,0
1439-2024,1439,2024,Sales,Sales Manager,female,49,8,208842.09,0.1358,237212.12,Wroclaw,full_time,medium,1,0
1439-2025,1439,2025,Sales,Sales Manager,female,50,9,199747.52,0.1961,238919.25,Wroclaw,full_time,medium,1,0
1440-2016,1440,2016,Finance,Financial Analyst,female,45,0,87835.74,0.096,96266.52,Wroclaw,full_time,medium,0,0
1440-2017,1440,2017,Finance,Financial Analyst,female,46,1,94682.57,0.0247,97025.15,Wroclaw,full_time,medium,0,0
1440-2018,1440,2018,Finance,Financial Analyst,female,47,2,95846.98,0.0645,102030.09,Wroclaw,full_time,medium,0,0
1440-2019,1440,2019,Finance,Financial Analyst,female,48,3,105494.66,0.0511,110889.38,Wroclaw,full_time,medium,0,0
1440-2020,1440,2020,Finance,Financial Analyst,female,49,4,103016.33,0.0194,105018.47,Wroclaw,full_time,medium,0,0
1440-2021,1440,2021,Finance,Financial Analyst,female,50,5,116661.66,0.0576,123386.59,Wroclaw,full_time,medium,0,0
1440-2022,1440,2022,Finance,Financial Analyst,female,51,6,124928.12,0.0978,137149.52,Wroclaw,full_time,medium,0,0
1440-2023,1440,2023,Finance,Financial Analyst,female,52,7,124548.81,0.0677,132980.21,Wroclaw,full_time,medium,0,0
1440-2024,1440,2024,Finance,Financial Analyst,female,53,8,130275.58,0.0807,140782.91,Wroclaw,full_time,medium,0,0
1440-2025,1440,2025,Finance,Financial Analyst,female,54,9,161908.62,0.0318,167052.7,Wroclaw,full_time,medium,0,0
1441-2016,1441,2016,Sales,Sales Manager,male,35,2,142585.19,0.1821,168550.54,Warsaw,full_time,low,1,0
1441-2017,1441,2017,Sales,Sales Manager,male,36,3,148093.57,0.067,158016.42,Warsaw,full_time,low,1,0
1441-2018,1441,2018,Sales,Sales Manager,male,37,4,154965.22,0.1357,175992.13,Warsaw,full_time,low,1,0
1441-2019,1441,2019,Sales,Sales Manager,male,38,5,157456.64,0.0342,162841.74,Warsaw,full_time,low,1,0
1441-2020,1441,2020,Sales,Sales Manager,male,39,6,184394.06,0.0609,195631.57,Warsaw,full_time,low,1,0
1441-2021,1441,2021,Sales,Sales Manager,male,40,7,186329.09,0.2212,227543.86,Warsaw,full_time,low,1,0
1441-2022,1441,2022,Sales,Sales Manager,male,41,8,183319.2,0.1741,215235.68,Warsaw,full_time,low,1,0
1441-2023,1441,2023,Sales,Sales Manager,male,42,9,216672.97,0.0551,228601.21,Warsaw,full_time,low,1,0
1441-2024,1441,2024,Sales,Sales Manager,male,43,10,188510.28,0.0801,203614.01,Warsaw,full_time,low,1,0
1441-2025,1441,2025,Sales,Sales Manager,male,44,11,203172.33,0.0772,218863.13,Warsaw,full_time,low,1,0
1442-2017,1442,2017,Finance,Accountant,female,48,0,82332.85,0.0105,83201.25,Gdansk,full_time,medium,0,0
1442-2018,1442,2018,Finance,Accountant,female,49,1,87201.33,0.016,88596.2,Gdansk,full_time,medium,0,0
1442-2019,1442,2019,Finance,Accountant,female,50,2,94730.2,0.0837,102659.34,Gdansk,full_time,medium,0,0
1443-2016,1443,2016,Finance,Controller,male,48,3,103474.54,0.1445,118423.99,Poznan,full_time,high,0,0
1443-2017,1443,2017,Finance,Controller,male,49,4,110640.33,0.1359,125672.87,Poznan,full_time,high,0,0
1443-2018,1443,2018,Finance,Controller,male,50,5,122948.45,0.0977,134959.71,Poznan,full_time,high,0,0
1443-2019,1443,2019,Finance,Controller,male,51,6,115443.36,0.0426,120365.48,Poznan,full_time,high,0,0
1443-2020,1443,2020,Finance,Controller,male,52,7,138181.62,0.1194,154680.51,Poznan,full_time,high,0,0
1443-2021,1443,2021,Finance,Controller,male,53,8,146066.96,0.0446,152578.95,Poznan,full_time,high,0,0
1443-2022,1443,2022,Finance,Controller,male,54,9,142977.67,0.1173,159743.2,Poznan,full_time,high,0,0
1443-2023,1443,2023,Finance,Controller,male,55,10,174684.93,0.0523,183825.31,Poznan,full_time,high,0,0
1443-2024,1443,2024,Finance,Controller,male,56,11,196501.78,0.0332,203030.75,Poznan,full_time,high,0,0
